team_id,season,team_gen_id,team_name,team_class,team_oldest_pcs_link,pcs_link,team_pcs_id
1178,1982,85173,DAF Trucks - Tévé Blad - Rossin,,https://www.procyclingstats.com/team/daf-1979,https://www.procyclingstats.com/team/daf-trucks-1982/overview/,
1179,1981,85173,DAF Trucks - Cote d'Or - Gazelle,,https://www.procyclingstats.com/team/daf-1979,https://www.procyclingstats.com/team/daf-trucks-cote-d-or-gazelle-1981/overview/,
1180,1980,85173,Daf Trucks - Lejeune - PZ,,https://www.procyclingstats.com/team/daf-1979,https://www.procyclingstats.com/team/daf-1980/overview/,
1181,1979,85173,Daf Trucks,,https://www.procyclingstats.com/team/daf-1979,https://www.procyclingstats.com/team/daf-1979/overview/,
1183,2022,79486,B&B Hotels - KTM,PRT,https://www.procyclingstats.com/team/vital-concept-cycling-club-2018,https://www.procyclingstats.com/team/b-b-hotels-ktm-2022/overview/,4627.0
1184,2021,79486,B&B Hotels p/b KTM,PRT,https://www.procyclingstats.com/team/vital-concept-cycling-club-2018,https://www.procyclingstats.com/team/b-b-hotels-pb-ktm-2021/overview/,4627.0
1185,2020,79486,B&B Hotels - Vital Concept p/b KTM,PRT,https://www.procyclingstats.com/team/vital-concept-cycling-club-2018,https://www.procyclingstats.com/team/vital-concept-bb-hotels-pb-ktm-2020/overview/,4627.0
1186,2019,79486,Vital Concept - B&B Hotels,PCT,https://www.procyclingstats.com/team/vital-concept-cycling-club-2018,https://www.procyclingstats.com/team/vital-concept-bb-hotels-2019/overview/,4627.0
1187,2018,79486,Vital Concept Cycling Club,PCT,https://www.procyclingstats.com/team/vital-concept-cycling-club-2018,https://www.procyclingstats.com/team/vital-concept-cycling-club-2018/overview/,4627.0
1191,2021,2829,Intermarché - Wanty - Gobert Matériaux,WT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/intermarche-wanty-gobert-materiaux-2021/overview/,1490.0
1192,2020,2829,Circus - Wanty Gobert,PRT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/circus-wanty-gobert-2020/overview/,1490.0
1193,2019,2829,Wanty - Gobert Cycling Team,PCT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/wanty-gobert-cycling-team-2019/overview/,1490.0
1198,2014,2829,Wanty - Groupe Gobert,PCT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/wanty-groupe-gobert-2014/overview/,1490.0
1199,2013,2829,Accent.jobs – Wanty,PCT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/accent.jobs-wanty-2013/overview/,1490.0
1200,2012,2829,Accent.jobs – Willems Veranda’s,PCT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/accent.jobs-willems-veranda-s-2012/overview/,1490.0
1201,2011,2829,Veranda's Willems - Accent,PCT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/veranda-s-willems-accent-2011/overview/,1490.0
1202,2010,2829,Verandas Willems,CT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/verandas-willems-2010/overview/,1490.0
1203,2009,2829,Willems Verandas,CT,https://www.procyclingstats.com/team/willems-verandas-2009,https://www.procyclingstats.com/team/willems-verandas-2009/overview/,1490.0
1207,2021,80318,TotalEnergies,PRT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/team-totalenergies-2021/overview/,1175.0
1208,2020,80318,Team Total Direct Energie,PRT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/team-total-direct-energie-2020/overview/,1175.0
1209,2019,80318,Team Total Direct Energie,PCT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/team-total-direct-energie-2019/overview/,1175.0
1213,2016,80318,Direct Energie,PCT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/direct-energie-2016/overview/,1175.0
1215,2014,80318,Team Europcar,WT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/team-europcar-2014/overview/,1175.0
1218,2011,80318,Team Europcar,PCT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/team-europcar-2011/overview/,1175.0
1219,2010,80318,Bbox Bouygues Telecom,PCT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/bbox-bouygues-telecom-2010/overview/,1175.0
1220,2009,80318,Bbox Bouygues Telecom,PT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/bbox-bouygues-telecom-2009/overview/,1175.0
1224,2005,80318,Bouygues Telecom,PT,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/bouygues-telecom-2005/overview/,1175.0
1226,2003,80318,Brioches La Boulangère,TT1,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/brioches-la-boulangere-2003/overview/,1175.0
1227,2002,80318,Bonjour,TT1,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/bonjour-2002/overview/,1175.0
1228,2001,80318,Bonjour,TT2,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/bonjour-2001/overview/,1175.0
1229,2000,80318,Bonjour - Toupargel,TT2,https://www.procyclingstats.com/team/bonjour-toupargel-2000,https://www.procyclingstats.com/team/bonjour-toupargel-2000/overview/,1175.0
1235,2020,23688,Cofidis,WT,https://www.procyclingstats.com/team/cofidis-1997,https://www.procyclingstats.com/team/cofidis-2020/overview/,1136.0
1242,2013,23688,"Cofidis, Solutions Crédits",PCT,https://www.procyclingstats.com/team/cofidis-1997,https://www.procyclingstats.com/team/cofidis-solutions-credits-2013/overview/,1136.0
1245,2010,23688,"Cofidis, le Crédit en Ligne",PCT,https://www.procyclingstats.com/team/cofidis-1997,https://www.procyclingstats.com/team/cofidis-le-credit-en-ligne-2010/overview/,1136.0
1246,2009,23688,"Cofidis, le Crédit en Ligne",WT,https://www.procyclingstats.com/team/cofidis-1997,https://www.procyclingstats.com/team/cofidis-le-credit-en-ligne-2009/overview/,1136.0
1250,2005,23688,"Cofidis, le Crédit par Téléphone",PT,https://www.procyclingstats.com/team/cofidis-1997,https://www.procyclingstats.com/team/cofidis-le-credit-par-telephone-2005/overview/,1136.0
1251,2004,23688,"Cofidis, le Crédit par Téléphone",TT1,https://www.procyclingstats.com/team/cofidis-1997,https://www.procyclingstats.com/team/cofidis-le-credit-par-telephone-2004/overview/,1136.0
1258,1997,23688,Cofidis,TT1,https://www.procyclingstats.com/team/cofidis-1997,https://www.procyclingstats.com/team/cofidis-1997/overview/,1136.0
1259,1989,35893,Polli - Mobiexport - Fanini,,https://www.procyclingstats.com/team/polli-mobiexport-fanini-1989,https://www.procyclingstats.com/team/polli-mobiexport-fanini-1989/overview/,6400.0
1263,2021,46713,Bahrain - Victorious,WT,https://www.procyclingstats.com/team/bahrain-merida-pro-cycling-team-2017,https://www.procyclingstats.com/team/bahrain-victorious-2021/overview/,3814.0
1264,2020,46713,Bahrain - McLaren,WT,https://www.procyclingstats.com/team/bahrain-merida-pro-cycling-team-2017,https://www.procyclingstats.com/team/bahrain-mclaren-2020/overview/,3814.0
1265,2019,46713,Bahrain Merida,WT,https://www.procyclingstats.com/team/bahrain-merida-pro-cycling-team-2017,https://www.procyclingstats.com/team/bahrain-merida-2019/overview/,3814.0
1267,2017,46713,Bahrain Merida Pro Cycling Team,WT,https://www.procyclingstats.com/team/bahrain-merida-pro-cycling-team-2017,https://www.procyclingstats.com/team/bahrain-merida-pro-cycling-team-2017/overview/,3814.0
1270,2020,58572,Bahrain Cycling Academy,CT,https://www.procyclingstats.com/team/vib-bikes-2017,https://www.procyclingstats.com/team/bahrain-cycling-academy-2020/overview/,
1272,2018,58572,VIB Sports,CT,https://www.procyclingstats.com/team/vib-bikes-2017,https://www.procyclingstats.com/team/vib-sports-2018/overview/,
1273,2017,58572,VIB Bikes,CT,https://www.procyclingstats.com/team/vib-bikes-2017,https://www.procyclingstats.com/team/vib-bikes-2017/overview/,
1275,2017,46987,Vérandas Willems-Crelan,PCT,https://www.procyclingstats.com/team/verandas-willems-2013,https://www.procyclingstats.com/team/verandas-willems-crelan-2017/overview/,1902.0
1277,2015,46987,Verandas Willems Cycling Team,CT,https://www.procyclingstats.com/team/verandas-willems-2013,https://www.procyclingstats.com/team/verandas-willems-cycling-team-2015/overview/,1902.0
1279,2013,46987,Verandas Willems,CT,https://www.procyclingstats.com/team/verandas-willems-2013,https://www.procyclingstats.com/team/verandas-willems-2013/overview/,1902.0
1280,2013,36041,Crelan-Euphony,PCT,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001,https://www.procyclingstats.com/team/crelan-euphony-2013/overview/,1255.0
1281,2012,36041,Landbouwkrediet - Euphony,PCT,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001,https://www.procyclingstats.com/team/landbouwkrediet-euphony-2012/overview/,1255.0
1283,2010,36041,Landbouwkrediet,PCT,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001,https://www.procyclingstats.com/team/landbouwkrediet-2010/overview/,1255.0
1284,2009,36041,Landbouwkrediet  - Colnago,PCT,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2009/overview/,1255.0
1286,2007,36041,Landbouwkrediet - Tönissteiner,PCT,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001,https://www.procyclingstats.com/team/landbouwkrediet-tonissteiner-2007/overview/,1255.0
1290,2003,36041,Landbouwkrediet - Colnago,TT1,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2003/overview/,1255.0
1292,2001,36041,Landbouwkrediet - Colnago,PCT,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001,https://www.procyclingstats.com/team/landbouwkrediet-colnago-2001/overview/,1255.0
1295,2008,35439,Palmans Cras,CT,https://www.procyclingstats.com/team/palmans-collstrop-2006,https://www.procyclingstats.com/team/palmans-cras-2008/overview/,1308.0
1297,2006,35439,Palmans Collstrop,CT,https://www.procyclingstats.com/team/palmans-collstrop-2006,https://www.procyclingstats.com/team/palmans-collstrop-2006/overview/,1308.0
1298,2009,86568,Team Piemonte,CT,https://www.procyclingstats.com/team/team-piemonte-2009,https://www.procyclingstats.com/team/team-piemonte-2009/overview/,1416.0
1299,2008,90850,Ulan,CT,https://www.procyclingstats.com/team/ulan-2008,https://www.procyclingstats.com/team/ulan-2008/overview/,
1301,2007,88082,Klaipeda - Splendid Cycling Team,CT,https://www.procyclingstats.com/team/klaipeda-splendid-cycling-team-2007,https://www.procyclingstats.com/team/klaipeda-splendid-cycling-team-2007/overview/,1239.0
1302,1995,35764,Sputnik - Soi,,https://www.procyclingstats.com/team/rotator-company-alex-1994,https://www.procyclingstats.com/team/sputnik-soi-1995/overview/,6216.0
1303,1994,35764,Rotator Company - Alex,,https://www.procyclingstats.com/team/rotator-company-alex-1994,https://www.procyclingstats.com/team/rotator-company-alex-1994/overview/,6216.0
1307,2020,87836,Caja Rural - Seguros RGA,PRT,https://www.procyclingstats.com/team/caja-rural-2000,https://www.procyclingstats.com/team/caja-rural-seguros-rga-2020/overview/,1111.0
1314,2013,87836,Caja Rural - Seguros RGA,PCT,https://www.procyclingstats.com/team/caja-rural-2000,https://www.procyclingstats.com/team/caja-rural-seguros-rga-2013/overview/,1111.0
1317,2011,87836,Caja Rural,PCT,https://www.procyclingstats.com/team/caja-rural-2000,https://www.procyclingstats.com/team/caja-rural-2011/overview/,1111.0
1318,2010,87836,Caja Rural,CT,https://www.procyclingstats.com/team/caja-rural-2000,https://www.procyclingstats.com/team/caja-rural-2010/overview/,1111.0
1322,2000,87836,Caja Rural,CLUB,https://www.procyclingstats.com/team/caja-rural-2000,https://www.procyclingstats.com/team/caja-rural-2000/overview/,1111.0
1326,2020,74887,Bardiani-CSF-Faizanè,PRT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/bardiani-csf-2020/overview/,3345.0
1330,2016,74887,Bardiani - CSF,PCT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/bardiani-csf-2016/overview/,3345.0
1332,2014,74887,Bardiani - CSF Pro Team,PCT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/bardiani-csf-pro-team-2014/overview/,3345.0
1333,2013,74887,Bardiani Valvole - CSF Inox,PCT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/bardiani-valvole-csf-inox-2013/overview/,3345.0
1334,2012,74887,Colnago CSF Bardiani,PCT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/colnago-csf-bardiani-2012/overview/,3345.0
1336,2010,74887,Colnago - CSF Inox,PCT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/colnago-csf-inox-2010/overview/,3345.0
1338,2008,74887,CSF Group - Navigare,PCT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/csf-group-navigare-2008/overview/,3345.0
1341,2005,74887,Ceramica Panaria - Navigare,PCT,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/ceramica-panaria-navigare-2005/overview/,3345.0
1342,2004,74887,Ceramica Panaria - Margres,TT2,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/ceramica-panaria-margres-2004/overview/,3345.0
1346,2000,74887,Panaria - Fiordo,TT2,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/panaria-fiordo-2000/overview/,3345.0
1347,1999,74887,Navigare - Gaerne,TT2,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/navigare-gaerne-1999/overview/,3345.0
1349,1997,74887,Scrigno - Gaerne,TT1,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/scrigno-gaerne-1997/overview/,3345.0
1350,1996,74887,Scrigno - Gaerne,TT2,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/scrigno-gaerne-1996/overview/,3345.0
1352,1994,74887,Navigare,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/navigare-1994/overview/,3345.0
1353,1993,74887,Navigare - Blue Storm,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/navigare-blue-storm-1993/overview/,3345.0
1355,1991,74887,Italbonifica - Navigare,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/italbonifica-navigare-1991/overview/,3345.0
1356,1990,74887,Italbonifica,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/italbonifica-1990/overview/,3345.0
1359,1987,74887,Selca,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/selca-1987/overview/,3345.0
1360,1986,74887,Santini-Cierre-Conti-Galli,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/santini-cierre-conti-galli-1986/overview/,3345.0
1361,1985,74887,Santini - Krups - Conti - Galli,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/santini-1985/overview/,3345.0
1362,1984,74887,Santini,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/santini-1984/overview/,3345.0
1364,1982,74887,Termolan,,https://www.procyclingstats.com/team/termolan-1982,https://www.procyclingstats.com/team/termolan-1982/overview/,3345.0
1365,2006,66270,Team Endeka,CT,https://www.procyclingstats.com/team/team-jura-suisse-nippon-hodo-2002,https://www.procyclingstats.com/team/team-endeka-2006/overview/,5574.0
1366,2005,66270,Team Nippo,CT,https://www.procyclingstats.com/team/team-jura-suisse-nippon-hodo-2002,https://www.procyclingstats.com/team/team-nippo-2005/overview/,5574.0
1367,2004,66270,Team Nippo,TT3,https://www.procyclingstats.com/team/team-jura-suisse-nippon-hodo-2002,https://www.procyclingstats.com/team/team-nippo-2004/overview/,5574.0
1368,2003,66270,Team Nippon Hodo,TT3,https://www.procyclingstats.com/team/team-jura-suisse-nippon-hodo-2002,https://www.procyclingstats.com/team/team-nippon-hodo-2003/overview/,5574.0
1369,2002,66270,Team Jura Suisse,TT3,https://www.procyclingstats.com/team/team-jura-suisse-nippon-hodo-2002,https://www.procyclingstats.com/team/team-jura-suisse-2002/overview/,5574.0
1370,2002,66270,Team Jura Suisse - Nippon Hodo,TT3,https://www.procyclingstats.com/team/team-jura-suisse-nippon-hodo-2002,https://www.procyclingstats.com/team/team-jura-suisse-nippon-hodo-2002/overview/,5574.0
1371,2003,53255,Team Bianchi,TT1,https://www.procyclingstats.com/team/leonardo-coast-1999,https://www.procyclingstats.com/team/team-bianchi-2003/overview/,1376.0
1374,2001,53255,Team Coast,TT1,https://www.procyclingstats.com/team/leonardo-coast-1999,https://www.procyclingstats.com/team/team-coast-2001/overview/,1376.0
1375,2000,53255,Team Coast,TT2,https://www.procyclingstats.com/team/leonardo-coast-1999,https://www.procyclingstats.com/team/team-coast-2000/overview/,1376.0
1376,1999,53255,Leonardo - Coast,TT3,https://www.procyclingstats.com/team/leonardo-coast-1999,https://www.procyclingstats.com/team/leonardo-coast-1999/overview/,1376.0
1377,2005,29051,Fassa Bortolo,PCT,https://www.procyclingstats.com/team/fassa-bortolo-2000,https://www.procyclingstats.com/team/fassa-bortolo-2005/overview/,1182.0
1382,2000,29051,Fassa Bortolo,TT1,https://www.procyclingstats.com/team/fassa-bortolo-2000,https://www.procyclingstats.com/team/fassa-bortolo-2000/overview/,1182.0
1383,2010,20104,De Rosa - Stac Plastic,PCT,https://www.procyclingstats.com/team/lpr-synclean-2004,https://www.procyclingstats.com/team/de-rosa-stac-plastic-2010/overview/,1402.0
1384,2009,20104,LPR Brakes - Farnese Vini,PCT,https://www.procyclingstats.com/team/lpr-synclean-2004,https://www.procyclingstats.com/team/lpr-brakes-farnese-vini-2009/overview/,1402.0
1385,2008,20104,LPR Brakes - Ballan,PCT,https://www.procyclingstats.com/team/lpr-synclean-2004,https://www.procyclingstats.com/team/lpr-brakes-ballan-2008/overview/,1402.0
1386,2007,20104,LPR - Nava - Androni,PCT,https://www.procyclingstats.com/team/lpr-synclean-2004,https://www.procyclingstats.com/team/team-lpr-2007/overview/,1402.0
1388,2005,20104,LPR - Nava,PCT,https://www.procyclingstats.com/team/lpr-synclean-2004,https://www.procyclingstats.com/team/team-lpr-2005/overview/,1402.0
1389,2004,20104,LPR - Synclean,TT2,https://www.procyclingstats.com/team/lpr-synclean-2004,https://www.procyclingstats.com/team/lpr-synclean-2004/overview/,1402.0
1402,2003,99000,Labarca-2-Café Baqué,TT2,https://www.procyclingstats.com/team/cafes-baque-2000,https://www.procyclingstats.com/team/labarca-2-cafe-baque-2003/overview/,
1404,2000,99000,Cafés Baqué,CLUB,https://www.procyclingstats.com/team/cafes-baque-2000,https://www.procyclingstats.com/team/cafes-baque-2000/overview/,
1410,2018,69703,St Michel - Auber93,CT,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/st-michel-auber93-2018/overview/,1096.0
1412,2016,69703,HP BTP - Auber93,CT,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/hp-btp-auber93-2016/overview/,1096.0
1418,2010,69703,BigMat - Auber 93,CT,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/bigmat-auber-93-2010/overview/,1096.0
1423,2005,69703,Auber 93,CT,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/auber-93-2005/overview/,1096.0
1424,2004,69703,Auber 93,TT3,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/auber-93-2004/overview/,1096.0
1430,1998,69703,BigMat - Auber 93,,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/bigmat-auber-93-1998/overview/,1096.0
1431,1997,69703,BigMat - Auber 93,TT1,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/bigmat-auber-93-1997/overview/,1096.0
1432,1996,69703,Aubervilliers93-Peugeot,,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/aubervilliers93-peugeot-1996/overview/,1096.0
1434,1994,69703,Aubervilliers '93,,https://www.procyclingstats.com/team/aubervilliers-93-1994,https://www.procyclingstats.com/team/aubervilliers-93-1994/overview/,1096.0
1435,2004,74213,Costa de Almería - Paternina,TT2,https://www.procyclingstats.com/team/costa-de-almeria-2000,https://www.procyclingstats.com/team/costa-de-almeria-paternina-2004/overview/,6457.0
1436,2003,74213,Paternina - Costa de Almería,TT2,https://www.procyclingstats.com/team/costa-de-almeria-2000,https://www.procyclingstats.com/team/paternina-costa-de-almeria-2003/overview/,6457.0
1439,2000,74213,Jazztel - Costa de Almeria,TT2,https://www.procyclingstats.com/team/costa-de-almeria-2000,https://www.procyclingstats.com/team/jazztel-costa-de-almeria-2000/overview/,6457.0
1440,2000,74213,Costa de Almeria,TT2,https://www.procyclingstats.com/team/costa-de-almeria-2000,https://www.procyclingstats.com/team/costa-de-almeria-2000/overview/,6457.0
1442,2014,11274,Racing Cycles - Kastro Team,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/racing-cycles-kastro-team-2014/overview/,
1443,2013,11274,Kastro Team,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/kastro-team-2013/overview/,
1444,2012,11274,Gios - Deyser Leon Kastro,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/gios-deyser-leon-kastro-2012/overview/,
1445,2011,11274,KTM-Murcia,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/ktm-murcia-2011/overview/,
1446,2010,11274,Heraklion Kastro-Murcia,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/heraklion-kastro-murcia-2010/overview/,
1447,2009,11274,Heraklion - Nessebar,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/heraklion-nessebar-2009/overview/,
1448,2008,11274,Cosmote Kastro,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/cosmote-kastro-2008/overview/,
1449,2007,11274,Technal - Kastro,CT,https://www.procyclingstats.com/team/technal-kastro-2007,https://www.procyclingstats.com/team/technal-kastro-2007/overview/,
1460,2017,47659,UAE Team Emirates,WT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/uae-team-emirates-2017/overview/,1253.0
1464,2013,47659,Lampre - Merida,WT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-merida-2013/overview/,1253.0
1466,2011,47659,Lampre - ISD,WT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-isd-2011/overview/,1253.0
1467,2010,47659,Lampre - Farnese Vini,WT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-farnese-vini-2010/overview/,1253.0
1468,2009,47659,Lampre - NGC,WT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-ngc-2009/overview/,1253.0
1469,2008,47659,Lampre,PT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-2008/overview/,1253.0
1471,2006,47659,Lampre-Fondital,PT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-fondital-2006/overview/,1253.0
1472,2005,47659,Lampre-Caffita,PT,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-caffita-2005/overview/,1253.0
1474,2003,47659,Lampre,TT1,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-2003/overview/,1253.0
1477,2000,47659,Lampre - Daikin,TT1,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-daikin-2000/overview/,1253.0
1478,1999,47659,Lampre - Daikin - Colnago,TT1,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999,https://www.procyclingstats.com/team/lampre-daikin-colnago-1999/overview/,1253.0
1479,2011,12289,Geox-TMC Transformers,PCT,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/geox-tmc-transformers-2011/overview/,1198.0
1480,2010,12289,Footon-Servetto,WT,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/footon-servetto-2010/overview/,1198.0
1481,2009,12289,Fuji-Servetto,WT,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/fuji-servetto-2009/overview/,1198.0
1482,2008,12289,Scott - American Beef,PT,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/scott-american-beef-2008/overview/,1198.0
1483,2008,12289,Saunier Duval - Scott,PT,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/saunier-duval-scott-2008/overview/,1198.0
1484,2007,12289,Saunier Duval,PT,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/saunier-duval-2007/overview/,1198.0
1486,2005,12289,Saunier Duval - Prodir,PT,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/saunier-duval-prodir-2005/overview/,1198.0
1487,2004,12289,Saunier Duval - Prodir,TT1,https://www.procyclingstats.com/team/saunier-duval-prodir-2004,https://www.procyclingstats.com/team/saunier-duval-prodir-2004/overview/,1198.0
1488,2008,68220,Extremadura - Grupo Gallardo,CT,https://www.procyclingstats.com/team/spiuk-2005,https://www.procyclingstats.com/team/extremadura-grupo-gallardo-2008/overview/,1178.0
1489,2007,68220,Extremadura-Spiuk,CT,https://www.procyclingstats.com/team/spiuk-2005,https://www.procyclingstats.com/team/extremadura-spiuk-2007/overview/,1178.0
1490,2006,68220,Spiuk-Extremadura,CT,https://www.procyclingstats.com/team/spiuk-2005,https://www.procyclingstats.com/team/spiuk-extremadura-2006/overview/,1178.0
1491,2005,68220,Spiuk,CT,https://www.procyclingstats.com/team/spiuk-2005,https://www.procyclingstats.com/team/spiuk-2005/overview/,1178.0
1492,2013,16251,Etcetera Worldofbike,CT,https://www.procyclingstats.com/team/team-worldofbike.gr-2009,https://www.procyclingstats.com/team/etcetera-worldofbike-2013/overview/,
1495,2009,16251,Team Worldofbike.gr,CT,https://www.procyclingstats.com/team/team-worldofbike.gr-2009,https://www.procyclingstats.com/team/team-worldofbike.gr-2009/overview/,
1496,2022,68702,Go Sport - Roubaix Lille Métropole,CT,https://www.procyclingstats.com/team/v.c.-roubaix-lille-metropole-2004,https://www.procyclingstats.com/team/roubaix-lille-metropole-2022/overview/,1346.0
1497,2021,68702,Xelliss - Roubaix Lille Métropole,CT,https://www.procyclingstats.com/team/v.c.-roubaix-lille-metropole-2004,https://www.procyclingstats.com/team/xelliss-roubaix-lille-metropole-2021/overview/,1346.0
1499,2019,68702,Natura4Ever - Roubaix Lille Métropole,CT,https://www.procyclingstats.com/team/v.c.-roubaix-lille-metropole-2004,https://www.procyclingstats.com/team/natura4ever-roubaix-lille-metropole-2019/overview/,1346.0
1508,2010,68702,Roubaix-Dalkia,CT,https://www.procyclingstats.com/team/v.c.-roubaix-lille-metropole-2004,https://www.procyclingstats.com/team/roubaix-dalkia-2010/overview/,1346.0
